species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
scathr1,avibase-4CC49147,27278,slash,White's/Scaly Thrush,Grive doree ou G. dama,Zoothera aurea/dauma,fr
scathr6,avibase-8BAD426A,27279,species,Amami Thrush,Grive d'Amami,Zoothera major,fr
scathr4,avibase-99F75999,27280,species,Nilgiri Thrush,Grive des Nilgiri,Zoothera neilgherriensis,fr
scathr5,avibase-BEEAC3EE,27281,species,Sri Lanka Thrush,Grive de Ceylan,Zoothera imbricata,fr
bonthr2,avibase-A183D8C2,27282,species,Bonin Thrush,Grive des Bonin,Zoothera terrestris,fr
sacthr2,avibase-E1D48C52,27283,species,Makira Thrush,Grive des Salomon,Zoothera margaretae,fr
sacthr3,avibase-72343F64,27284,species,Guadalcanal Thrush,Grive de Guadalcanal,Zoothera turipavae,fr
oltthr1,avibase-34226B9D,27285,species,Bassian Thrush,Grive a lunules,Zoothera lunulata,fr
nebthr1,avibase-10891EF5,27289,species,New Britain Thrush,Grive de Nouvelle-Bretagne,Zoothera talaseae,fr
bouthr1,avibase-6DF9DA47,27290,species,Bougainville Thrush,Grive de Bougainville,Zoothera atrigena,fr
rutthr1,avibase-6F0AC682,27291,species,Russet-tailed Thrush,Grive de Heine,Zoothera heinei,fr
rutthr2,avibase-6CEDF060,27292,issf,Russet-tailed Thrush (Russet-tailed),Grive de Heine (groupe heinei),Zoothera heinei [heinei Group],fr
rutthr3,avibase-AAFAC9B0,27296,issf,Russet-tailed Thrush (Mussau),Grive de Heine (eichhorni),Zoothera heinei eichhorni,fr
y01007,avibase-05666999,27297,slash,Bassian/Russet-tailed Thrush,Grive a lunules ou G. de Heine,Zoothera lunulata/heinei,fr
fabthr1,avibase-485394E0,27298,species,Fawn-breasted Thrush,Grive a poitrine fauve,Zoothera machiki,fr
zoothe1,avibase-164EEAF5,27299,spuh,Zoothera sp.,Zoothera sp.,Zoothera sp.,fr
sulthr1,avibase-6813F422,27300,species,Sulawesi Thrush,Cataponere des Celebes,Cataponera turdoides,fr
fruith1,avibase-69DE3A4D,27305,species,Fruit-hunter,Cochoa de Borneo,Chlamydochaera jefferyi,fr
purcoc1,avibase-65A535DA,27306,species,Purple Cochoa,Cochoa violet,Cochoa purpurea,fr
grecoc1,avibase-D29F7DED,27307,species,Green Cochoa,Cochoa vert,Cochoa viridis,fr
y01009,avibase-F6EB2169,27308,slash,Purple/Green Cochoa,Cochoa violet ou C. vert,Cochoa purpurea/viridis,fr
sumcoc1,avibase-80724C8B,27309,species,Sumatran Cochoa,Cochoa de Sumatra,Cochoa beccarii,fr
javcoc1,avibase-031D861E,27310,species,Javan Cochoa,Cochoa azure,Cochoa azurea,fr
varthr,avibase-58312873,27311,species,Varied Thrush,Grive a collier,Ixoreus naevius,fr
bbnthr1,avibase-CB874866,27315,species,Black-billed Nightingale-Thrush,Grive a bec noir,Catharus gracilirostris,fr
obnthr1,avibase-7FC3681F,27318,species,Orange-billed Nightingale-Thrush,Grive a bec orange,Catharus aurantiirostris,fr
orbnit1,avibase-8E7ACA26,27319,issf,Orange-billed Nightingale-Thrush (Brown-headed),Grive a bec orange (groupe melpomene),Catharus aurantiirostris [melpomene Group],fr
orbnit2,avibase-E7BD1157,27325,issf,Orange-billed Nightingale-Thrush (Gray-headed),Grive a bec orange (groupe griseiceps),Catharus aurantiirostris [griseiceps Group],fr
orbnit3,avibase-FE563FAB,27329,issf,Orange-billed Nightingale-Thrush (Orange-billed),Grive a bec orange (groupe aurantiirostris),Catharus aurantiirostris [aurantiirostris Group],fr
sbnthr1,avibase-345A1B6E,27336,species,Slaty-backed Nightingale-Thrush,Grive ardoisee,Catharus fuscater,fr
slbnit2,avibase-3F21306C,27337,issf,Slaty-backed Nightingale-Thrush (Black-backed),Grive ardoisee (hellmayri),Catharus fuscater hellmayri,fr
slbnit1,avibase-B328E273,27338,issf,Slaty-backed Nightingale-Thrush (Slaty-backed),Grive ardoisee (groupe fuscater),Catharus fuscater [fuscater Group],fr
runthr1,avibase-EFA53F7D,27345,species,Russet Nightingale-Thrush,Grive roussatre,Catharus occidentalis,fr
rcnthr1,avibase-AE3380AF,27350,species,Ruddy-capped Nightingale-Thrush,Grive a calotte rousse,Catharus frantzii,fr
y00426,avibase-1510F0A6,27358,slash,Russet/Ruddy-capped Nightingale-Thrush,Grive roussatre ou G. a calotte rousse,Catharus occidentalis/frantzii,fr
bhnthr1,avibase-259F7A06,27359,species,Black-headed Nightingale-Thrush,Grive a tete noire,Catharus mexicanus,fr
spnthr1,avibase-17697D12,27363,species,Yellow-throated Nightingale-Thrush,Grive tavelee,Catharus dryas,fr
sponit2,avibase-3CC53D26,27366,species,Speckled Nightingale-Thrush,Grive de Sclater,Catharus maculatus,fr
veery,avibase-0B8F4EE6,27369,species,Veery,Grive fauve,Catharus fuscescens,fr
gycthr,avibase-B904BB22,27374,species,Gray-cheeked Thrush,Grive a joues grises,Catharus minimus,fr
bicthr,avibase-5E1BED9D,27377,species,Bicknell's Thrush,Grive de Bicknell,Catharus bicknelli,fr
x00865,avibase-ED855662,27378,hybrid,Veery x Bicknell's Thrush (hybrid),Hybride Grive fauve x G. de Bicknell,Catharus fuscescens x bicknelli,fr
y00225,avibase-6519222D,27379,slash,Gray-cheeked/Bicknell's Thrush,Grive a joues grises ou G. de Bicknell,Catharus minimus/bicknelli,fr
swathr,avibase-E53FC25C,27380,species,Swainson's Thrush,Grive a dos olive,Catharus ustulatus,fr
swathr1,avibase-AC269ED8,27381,issf,Swainson's Thrush (Russet-backed),Grive a dos olive (groupe ustulatus),Catharus ustulatus [ustulatus Group],fr
swathr2,avibase-B066CD21,27385,issf,Swainson's Thrush (Olive-backed),Grive a dos olive (groupe swainsoni),Catharus ustulatus [swainsoni Group],fr
herthr,avibase-B01E8BD4,27389,species,Hermit Thrush,Grive solitaire,Catharus guttatus,fr
herthr1,avibase-E61531B5,27390,issf,Hermit Thrush (guttatus Group),Grive solitaire (groupe guttatus),Catharus guttatus [guttatus Group],fr
herthr2,avibase-CD132860,27395,issf,Hermit Thrush (auduboni Group),Grive solitaire (groupe auduboni),Catharus guttatus [auduboni Group],fr
herthr3,avibase-68CF2346,27399,issf,Hermit Thrush (faxoni/crymophilus),Grive solitaire (faxoni/crymophilus),Catharus guttatus faxoni/crymophilus,fr
cathus,avibase-DE0D7D24,27402,spuh,Catharus sp.,Catharus sp.,Catharus sp.,fr
woothr,avibase-8E1D9327,27403,species,Wood Thrush,Grive des bois,Hylocichla mustelina,fr
blasol1,avibase-C2CEE19A,27404,species,Black Solitaire,Grive coracine,Entomodestes coracinus,fr
whesol1,avibase-26A08D59,27405,species,White-eared Solitaire,Grive oreillarde,Entomodestes leucotis,fr
rubsol1,avibase-AE736F91,27406,species,Rufous-brown Solitaire,Grive roux-brun,Cichlopsis leucogenys,fr
rubsol2,avibase-3ECE7C7F,27407,issf,Rufous-brown Solitaire (Chestnut-throated),Grive roux-brun (chubbi),Cichlopsis leucogenys chubbi,fr
rubsol3,avibase-74070E02,27408,issf,Rufous-brown Solitaire (Peruvian),Grive roux-brun (peruviana),Cichlopsis leucogenys peruviana,fr
rubsol4,avibase-01C2BBD4,27409,issf,Rufous-brown Solitaire (Guianan),Grive roux-brun (gularis),Cichlopsis leucogenys gularis,fr
rubsol5,avibase-EF37266B,27410,issf,Rufous-brown Solitaire (Rufous-brown),Grive roux-brun (leucogenys),Cichlopsis leucogenys leucogenys,fr
aztthr,avibase-2C57FFF5,27411,species,Aztec Thrush,Grive azteque,Ridgwayia pinicola,fr
sibthr1,avibase-E7163B81,27412,species,Siberian Thrush,Grive de Siberie,Geokichla sibirica,fr
piethr1,avibase-AC0C3921,27415,species,Pied Thrush,Grive de Ward,Geokichla wardii,fr
spgthr1,avibase-60A39CF9,27416,species,Spotted Ground-Thrush,Grive tachetee,Geokichla guttata,fr
spogrt1,avibase-F9D3D2EA,27417,issf,Spotted Ground-Thrush (Lotti),Grive tachetee (maxis),Geokichla guttata maxis,fr
spogrt2,avibase-0804A673,27418,issf,Spotted Ground-Thrush (Upemba),Grive tachetee (lippensi),Geokichla guttata lippensi,fr
spogrt3,avibase-35A01DB0,27419,issf,Spotted Ground-Thrush (Spotted),Grive tachetee (groupe guttata),Geokichla guttata [guttata Group],fr
bkegrt1,avibase-DB5CE93A,27423,species,Black-eared Ground-Thrush,Grive du Cameroun,Geokichla camaronensis,fr
bkegrt2,avibase-F324CB7D,27424,issf,Black-eared Ground-Thrush (Cameroon),Grive du Cameroun (camaronensis),Geokichla camaronensis camaronensis,fr
bkegrt3,avibase-2D746639,27425,issf,Black-eared Ground-Thrush (Grauer's),Grive du Cameroun (graueri),Geokichla camaronensis graueri,fr
grygrt1,avibase-CB1E8753,27426,species,Gray Ground-Thrush,Grive olivatre,Geokichla princei,fr
grygrt2,avibase-BCD842D5,27427,issf,Gray Ground-Thrush (Prince's),Grive olivatre (princei),Geokichla princei princei,fr
grygrt3,avibase-DD905F88,27428,issf,Gray Ground-Thrush (Bates's),Grive olivatre (batesi),Geokichla princei batesi,fr
crgthr1,avibase-4745E8A7,27429,species,Crossley's Ground-Thrush,Grive de Crossley,Geokichla crossleyi,fr
crogrt1,avibase-E2531792,27430,issf,Crossley's Ground-Thrush (Crossley's),Grive de Crossley (crossleyi),Geokichla crossleyi crossleyi,fr
crogrt2,avibase-C7924F48,27431,issf,Crossley's Ground-Thrush (Itombwe),Grive de Crossley (pilettei),Geokichla crossleyi pilettei,fr
obgthr1,avibase-05BC1F90,27432,species,Oberländer's Ground-Thrush,Grive d'Oberländer,Geokichla oberlaenderi,fr
abgthr1,avibase-C54DCA26,27433,species,Abyssinian Ground-Thrush,Grive de Piaggia,Geokichla piaggiae,fr
abygrt1,avibase-9049D5C3,27434,issf,Abyssinian Ground-Thrush (Abyssinian),Grive de Piaggia (groupe piaggiae),Geokichla piaggiae [piaggiae Group],fr
kigthr1,avibase-CF01A4C8,27440,issf,Abyssinian Ground-Thrush (Kivu),Grive de Piaggia (tanganjicae),Geokichla piaggiae tanganjicae,fr
orgthr1,avibase-45C55FDE,27441,species,Orange Ground-Thrush,Grive de Gurney,Geokichla gurneyi,fr
spwthr1,avibase-098F2468,27447,species,Spot-winged Thrush,Grive a ailes tachetees,Geokichla spiloptera,fr
ashthr1,avibase-552E29B1,27448,species,Ashy Thrush,Grive cendree,Geokichla cinerea,fr
burthr1,avibase-ACD5455A,27449,species,Buru Thrush,Grive de Dumas,Geokichla dumasi,fr
serthr2,avibase-ECBCA806,27450,species,Seram Thrush,Grive de Ceram,Geokichla joiceyi,fr
chcthr1,avibase-8A975661,27451,species,Chestnut-capped Thrush,Grive de Kuhl,Geokichla interpres,fr
engthr1,avibase-04480AF2,27452,species,Enggano Thrush,Grive d'Enggano,Geokichla leucolaema,fr
chbthr1,avibase-BD5E4D1A,27453,species,Chestnut-backed Thrush,Grive de Doherty,Geokichla dohertyi,fr
orbthr1,avibase-63802CCE,27454,species,Orange-banded Thrush,Grive de Peron,Geokichla peronii,fr
slbthr1,avibase-EF99AC5E,27457,species,Slaty-backed Thrush,Grive schistacee,Geokichla schistacea,fr
rubthr2,avibase-7B78D803,27458,species,Rusty-backed Thrush,Grive a dos roux,Geokichla erythronota,fr
rabthr1,avibase-55A20FBF,27461,species,Red-and-black Thrush,Grive de Menden,Geokichla mendeni,fr
orhthr1,avibase-F82540A0,27462,species,Orange-headed Thrush,Grive a tete orange,Geokichla citrina,fr
orhthr2,avibase-F16B7F28,27463,issf,Orange-headed Thrush (Orange-headed),Grive a tete orange (groupe citrina),Geokichla citrina [citrina Group],fr
orhthr3,avibase-3453580B,27470,issf,Orange-headed Thrush (White-throated),Grive a tete orange (cyanota),Geokichla citrina cyanota,fr
orhthr4,avibase-F57C63F5,27471,issf,Orange-headed Thrush (Plain-winged),Grive a tete orange (albogularis/andamanensis),Geokichla citrina albogularis/andamanensis,fr
orhthr5,avibase-84BAB049,27474,issf,Orange-headed Thrush (Buff-throated),Grive a tete orange (groupe aurimacula),Geokichla citrina [aurimacula Group],fr
geokic1,avibase-DF29DC43,27478,spuh,Geokichla sp.,Geokichla sp.,Geokichla sp.,fr
chithr2,avibase-4435BAA4,27479,species,Chinese Thrush,Grive de Verreaux,Otocichla mupinensis,fr
grothr1,avibase-F3E4349D,27480,species,Groundscraper Thrush,Grive litsitsirupa,Psophocichla litsitsirupa,fr
grothr2,avibase-E8E2ED6D,27481,issf,Groundscraper Thrush (Heath),Grive litsitsirupa (simensis),Psophocichla litsitsirupa simensis,fr
grothr3,avibase-8C5759C5,27482,issf,Groundscraper Thrush (Groundscraper),Grive litsitsirupa (groupe litsitsirupa),Psophocichla litsitsirupa [litsitsirupa Group],fr
misthr1,avibase-A95B43F1,27486,species,Mistle Thrush,Grive draine,Turdus viscivorus,fr
sonthr1,avibase-D929EB21,27490,species,Song Thrush,Grive musicienne,Turdus philomelos,fr
abythr1,avibase-428DA7CD,27495,species,Abyssinian Thrush,Merle abyssinien,Turdus abyssinicus,fr
abythr2,avibase-56DA64D1,27496,issf,Abyssinian Thrush (Ngorongoro),Merle abyssinien (oldeani),Turdus abyssinicus oldeani,fr
abythr3,avibase-FDE2B5F5,27497,issf,Abyssinian Thrush (Abyssinian),Merle abyssinien (groupe abyssinicus),Turdus abyssinicus [abyssinicus Group],fr
taithr1,avibase-FC085C6D,27503,species,Taita Thrush,Merle des Taita,Turdus helleri,fr
usathr1,avibase-5A00E5A5,27504,species,Usambara Thrush,Merle de Roehl,Turdus roehli,fr
redwin,avibase-A8A85BCF,27505,species,Redwing,Grive mauvis,Turdus iliacus,fr
redwin1,avibase-C9B47675,27506,issf,Redwing (Icelandic),Grive mauvis (coburni),Turdus iliacus coburni,fr
redwin2,avibase-8A0C0576,27507,issf,Redwing (Eurasian),Grive mauvis (iliacus),Turdus iliacus iliacus,fr
mourob1,avibase-8E286BF9,27508,species,Mountain Thrush,Merle de montagne,Turdus plebejus,fr
eurbla,avibase-88BB4F2A,27511,species,Eurasian Blackbird,Merle noir,Turdus merula,fr
pabthr1,avibase-C0938247,27519,species,Pale-breasted Thrush,Merle leucomele,Turdus leucomelas,fr
cocthr1,avibase-78EFB310,27523,species,Cocoa Thrush,Merle cacao,Turdus fumigatus,fr
cocthr2,avibase-C4ECF99D,27524,issf,Cocoa Thrush (Lesser Antillean),Merle cacao (personus),Turdus fumigatus personus,fr
cocthr3,avibase-9BE71173,27525,issf,Cocoa Thrush (Cocoa),Merle cacao (groupe fumigatus),Turdus fumigatus [fumigatus Group],fr
hauthr1,avibase-33FBD873,27529,species,Hauxwell's Thrush,Merle de Hauxwell,Turdus hauxwelli,fr
yelthr1,avibase-83389238,27530,species,Yellow-legged Thrush,Merle a pattes jaunes,Turdus flavipes,fr
pavthr1,avibase-E124336D,27536,species,Pale-vented Thrush,Merle cul-blanc,Turdus obsoletus,fr
whtrob1,avibase-7C550267,27540,species,White-throated Thrush,Merle a gorge blanche,Turdus assimilis,fr
whtthr1,avibase-0A8145AC,27541,issf,White-throated Thrush (White-throated),Merle a gorge blanche (groupe assimilis),Turdus assimilis [assimilis Group],fr
whtthr2,avibase-E31352FA,27552,issf,White-throated Thrush (Dagua),Merle a gorge blanche (daguae),Turdus assimilis daguae,fr
whnrob1,avibase-E90B937B,27553,species,White-necked Thrush,Merle a col blanc,Turdus albicollis,fr
whnthr1,avibase-96BCFA30,27554,issf,White-necked Thrush (Gray-flanked),Merle a col blanc (groupe phaeopygus),Turdus albicollis [phaeopygus Group],fr
whnthr2,avibase-3FE759B8,27558,issf,White-necked Thrush (Rufous-flanked),Merle a col blanc (groupe albicollis),Turdus albicollis [albicollis Group],fr
rubthr1,avibase-849B6005,27563,species,Rufous-bellied Thrush,Merle a ventre roux,Turdus rufiventris,fr
clcrob,avibase-B337C841,27566,species,Clay-colored Thrush,Merle fauve,Turdus grayi,fr
baerob1,avibase-F697CCD2,27573,species,Spectacled Thrush,Merle a lunettes,Turdus nudigenis,fr
ecuthr1,avibase-CA2946CA,27576,species,Ecuadorian Thrush,Merle d'equateur,Turdus maculirostris,fr
hauthr3,avibase-DCFB54ED,27577,species,Varzea Thrush,Merle des Sanchez,Turdus sanchezorum,fr
y00755,avibase-77017D76,27578,slash,Hauxwell's/Varzea Thrush,Merle de Hauxwell ou M. des Sanchez,Turdus hauxwelli/sanchezorum,fr
unithr1,avibase-3EB04282,27579,species,Unicolored Thrush,Merle de Bolivie,Turdus haplochrous,fr
somthr1,avibase-8363CB4A,27580,species,Somali Thrush,Merle de Somalie,Turdus ludoviciae,fr
chibla1,avibase-BE61F5C1,27581,species,Chinese Blackbird,Merle de Chine,Turdus mandarinus,fr
abethr1,avibase-A0DC8E87,27584,species,African Bare-eyed Thrush,Merle cendre,Turdus tephronotus,fr
kurthr1,avibase-5D12DEA5,27585,species,Kurrichane Thrush,Merle kurrichane,Turdus libonyana,fr
comthr1,avibase-9B5CD224,27590,species,Comoro Thrush,Merle des Comores,Turdus bewsheri,fr
yemthr1,avibase-F1E0AFD4,27594,species,Yemen Thrush,Merle du Yemen,Turdus menachensis,fr
olithr2,avibase-3A7D7B07,27595,species,Olive Thrush,Merle olivatre,Turdus olivaceus,fr
karthr1,avibase-0816917D,27602,species,Karoo Thrush,Merle de Smith,Turdus smithi,fr
y01008,avibase-F6AAB176,27603,slash,Olive/Karoo Thrush,Merle olivatre ou M. de Smith,Turdus olivaceus/smithi,fr
forthr1,avibase-D2B2A4AF,27604,species,Forest Thrush,Grive a pieds jaunes,Turdus lherminieri,fr
paethr1,avibase-EE26D2EA,27609,species,Pale-eyed Thrush,Merle a oeil clair,Turdus leucops,fr
whethr1,avibase-0CAD32A5,27610,species,White-eyed Thrush,Merle aux yeux blancs,Turdus jamaicensis,fr
lasthr1,avibase-24058626,27611,species,La Selle Thrush,Merle de La Selle,Turdus swalesi,fr
blarob1,avibase-0C95D04B,27614,species,Black Thrush,Merle enfume,Turdus infuscatus,fr
soorob1,avibase-C43110B3,27615,species,Sooty Thrush,Merle fuligineux,Turdus nigrescens,fr
amerob,avibase-D77E4B41,27616,species,American Robin,Merle d'Amerique,Turdus migratorius,fr
amerob3,avibase-9C6A1652,27617,issf,American Robin (nigrideus),Merle d'Amerique (nigrideus),Turdus migratorius nigrideus,fr
amerob1,avibase-70B9DE8D,27618,issf,American Robin (migratorius Group),Merle d'Amerique (groupe migratorius),Turdus migratorius [migratorius Group],fr
amerob2,avibase-7738F2BC,27624,issf,American Robin (San Lucas),Merle d'Amerique (confinis),Turdus migratorius confinis,fr
y00822,avibase-D9D8A70D,27625,slash,Varied Thrush/American Robin,Grive a collier ou Merle d'Amerique,Ixoreus naevius/Turdus migratorius,fr
rubrob,avibase-3F04DF41,27626,species,Rufous-backed Robin,Merle a dos roux,Turdus rufopalliatus,fr
rubrob1,avibase-80232358,27627,issf,Rufous-backed Robin (Rufous-backed),Merle a dos roux (rufopalliatus),Turdus rufopalliatus rufopalliatus,fr
rubrob2,avibase-B2BF34AF,27628,issf,Rufous-backed Robin (Grayson's),Merle a dos roux (graysoni),Turdus rufopalliatus graysoni,fr
rucrob1,avibase-3DD40BBD,27629,species,Rufous-collared Robin,Merle a col roux,Turdus rufitorques,fr
austhr1,avibase-F09C3940,27630,species,Austral Thrush,Merle austral,Turdus falcklandii,fr
austhr2,avibase-0B601955,27631,issf,Austral Thrush (Magellan),Merle austral (magellanicus/pembertoni),Turdus falcklandii magellanicus/pembertoni,fr
austhr3,avibase-C0DE7D94,27634,issf,Austral Thrush (Falkland),Merle austral (falcklandii),Turdus falcklandii falcklandii,fr
plbthr2,avibase-E47AA20C,27635,species,Plumbeous-backed Thrush,Merle de Reeve,Turdus reevei,fr
slathr3,avibase-89E3147F,27636,species,Blacksmith Thrush,Merle a calotte grise,Turdus subalaris,fr
lawthr1,avibase-69C20D91,27637,species,Lawrence's Thrush,Merle de Lawrence,Turdus lawrencii,fr
bkbthr4,avibase-6E6DD03A,27638,species,Pantepui Thrush,Merle des tepuis,Turdus murinus,fr
trithr1,avibase-C740512D,27639,species,Tristan Thrush,Grive de Tristan da Cunha,Turdus eremita,fr
crbthr1,avibase-17FCF7A0,27643,species,Creamy-bellied Thrush,Merle a ventre clair,Turdus amaurochalinus,fr
blbthr1,avibase-F2FC64EA,27644,species,Black-billed Thrush,Merle a bec noir,Turdus ignobilis,fr
bkbthr1,avibase-EA161249,27645,issf,Black-billed Thrush (Drab),Merle a bec noir (ignobilis/goodfellowi),Turdus ignobilis ignobilis/goodfellowi,fr
bkbthr2,avibase-8337C755,27648,issf,Black-billed Thrush (Amazonian),Merle a bec noir (debilis),Turdus ignobilis debilis,fr
bkbthr3,avibase-F28463EA,27649,species,Campina Thrush,Merle d'Arthur,Turdus arthuri,fr
y01159,avibase-1E66A4DC,27650,slash,Pantepui/Campina Thrush,Merle de Salvin ou M. d'Arthur,Turdus murinus/arthuri,fr
y01160,avibase-39185B6C,27651,slash,Black-billed/Campina Thrush,Merle a bec noir ou M. d'Arthur,Turdus ignobilis/arthuri,fr
marthr2,avibase-1F4DAD80,27652,species,Marañon Thrush,Merle du Maranon,Turdus maranonicus,fr
chbthr2,avibase-27399961,27653,species,Chestnut-bellied Thrush,Merle a ventre fauve,Turdus fulviventris,fr
blhthr1,avibase-D068BA78,27654,species,Black-hooded Thrush,Merle a froc noir,Turdus olivater,fr
grethr1,avibase-23C068E4,27663,species,Great Thrush,Merle geant,Turdus fuscater,fr
chithr1,avibase-07F95062,27671,species,Chiguanco Thrush,Merle chiguanco,Turdus chiguanco,fr
chithr4,avibase-D580A2C8,27672,issf,Chiguanco Thrush (chiguanco/conradi),Merle chiguanco (chiguanco/conradi),Turdus chiguanco chiguanco/conradi,fr
chithr3,avibase-1070D1CB,27675,issf,Chiguanco Thrush (anthracinus),Merle chiguanco (anthracinus),Turdus chiguanco anthracinus,fr
