species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
lanhoo,avibase-544B1381,31073,species,Lanai Hookbill,Drepanis de Munro,Dysmorodrepanis munroi,es
maupar,avibase-99A702C3,31074,species,Maui Parrotbill,Pseudonestor,Pseudonestor xanthophrys,es
nukupu2,avibase-FBE9861A,31075,species,Kauai Nukupuu,Nukupuu de Kauai,Hemignathus hanapepe,es
nukupu3,avibase-2019D40E,31076,species,Oahu Nukupuu,Nukupuu de Oahu,Hemignathus lucidus,es
nukupu1,avibase-43F17FD6,31077,species,Maui Nukupuu,Nukupuu de Maui,Hemignathus affinis,es
akiapo,avibase-DDE78CC9,31078,species,Akiapolaau,Akiapolaau,Hemignathus wilsoni,es
lesaki,avibase-67049C23,31079,species,Lesser Akialoa,Akialoa de Hawaii,Akialoa obscura,es
greaki2,avibase-F131E02A,31080,species,Oahu Akialoa,Akialoa de Oahu,Akialoa ellisiana,es
greaki4,avibase-B50DDCA2,31081,species,Kauai Akialoa,Akialoa de Kauai,Akialoa stejnegeri,es
greaki3,avibase-CA33F844,31082,species,Maui-nui Akialoa,Akialoa de Lanai,Akialoa lanaiensis,es
aniani,avibase-55DDF05C,31083,species,Anianiau,Anianiau,Magumma parva,es
hawama,avibase-ABB15738,31084,species,Hawaii Amakihi,Amakihi de Hawai,Chlorodrepanis virens,es
hawama1,avibase-DB443570,31085,issf,Hawaii Amakihi (Maui),Amakihi de Hawai (wilsoni),Chlorodrepanis virens wilsoni,es
hawama2,avibase-E3660613,31086,issf,Hawaii Amakihi (Hawaii),Amakihi de Hawai (virens),Chlorodrepanis virens virens,es
oahama,avibase-0A603DFD,31087,species,Oahu Amakihi,Amakihi de Oahu,Chlorodrepanis flava,es
kauama,avibase-5305B509,31088,species,Kauai Amakihi,Amakihi de Kauai,Chlorodrepanis stejnegeri,es
greama,avibase-8FE1196F,31089,species,Greater Amakihi,Amakihi Grande,Viridonia sagittirostris,es
hawcre,avibase-DD65F272,31090,species,Hawaii Creeper,Akikiki de Hawai,Loxops mana,es
akekee,avibase-0F8900D1,31091,species,Akekee,Akepa de Kauai,Loxops caeruleirostris,es
akepa1,avibase-B690DF97,31092,species,Hawaii Akepa,Akepa de Hawai,Loxops coccineus,es
akepa2,avibase-AF12BC31,31093,species,Oahu Akepa,Akepa de Oahu,Loxops wolstenholmei,es
akepa3,avibase-8904189E,31094,species,Maui Akepa,Akepa de Maui,Loxops ochraceus,es
hawhon1,avibase-FDBD78EF,31095,spuh,hawaiian honeycreeper sp.,Drepanidinae sp.,Drepanidinae sp.,es
comros,avibase-3A713345,31096,species,Common Rosefinch,Camachuelo Carminoso,Carpodacus erythrinus,es
scafin1,avibase-1884ACC6,31102,species,Scarlet Finch,Camachuelo Escarlata,Carpodacus sipahi,es
bongro1,avibase-0DD36226,31103,species,Bonin Grosbeak,Carpodaco de Bonin,Carpodacus ferreorostris,es
remros1,avibase-6670D2A6,31104,species,Red-mantled Rosefinch,Camachuelo Dorsirrojo,Carpodacus rhodochlamys,es
blyros1,avibase-2FF259E0,31107,species,Blyth's Rosefinch,Camachuelo de Blyth,Carpodacus grandis,es
bearos1,avibase-60DE3563,31108,species,Himalayan Beautiful Rosefinch,Camachuelo Bonito del Himalaya,Carpodacus pulcherrimus,es
chbros1,avibase-540EE551,31111,species,Chinese Beautiful Rosefinch,Camachuelo Bonito Chino,Carpodacus davidianus,es
pirros1,avibase-1A121D37,31112,species,Pink-rumped Rosefinch,Camachuelo Culirrosado,Carpodacus waltoni,es
darros1,avibase-9C8F0B66,31115,species,Dark-rumped Rosefinch,Camachuelo de Edwards,Carpodacus edwardsii,es
pibros2,avibase-0D592D10,31118,species,Pink-browed Rosefinch,Camachuelo Cejirrosado,Carpodacus rodochroa,es
spwros2,avibase-013420E1,31119,species,Spot-winged Rosefinch,Camachuelo Alimoteado,Carpodacus rodopeplus,es
y01075,avibase-98D641FF,31120,slash,Dark-rumped/Spot-winged Rosefinch,Camachuelo de Edwards/Alimoteado,Carpodacus edwardsii/rodopeplus,es
spwros3,avibase-83525783,31121,species,Sharpe's Rosefinch,Camachuelo de Sharpe,Carpodacus verreauxii,es
vinros2,avibase-86EBCA5D,31122,species,Vinaceous Rosefinch,Camachuelo Vinoso,Carpodacus vinaceus,es
vinros3,avibase-9EFFB614,31123,species,Taiwan Rosefinch,Camachuelo de Formosa,Carpodacus formosanus,es
sinros1,avibase-8F36D663,31124,species,Sinai Rosefinch,Camachuelo del Sinai,Carpodacus synoicus,es
palros3,avibase-2AA95030,31125,species,Pale Rosefinch,Camachuelo Palido,Carpodacus stoliczkae,es
tibros1,avibase-57C123A2,31129,species,Tibetan Rosefinch,Camachuelo de Roborowski,Carpodacus roborowskii,es
tahmof1,avibase-4C9486AE,31130,species,Sillem's Rosefinch,Pinzon Montano de Sillem,Carpodacus sillemi,es
strros1,avibase-D3FBD80B,31131,species,Streaked Rosefinch,Camachuelo Estriado,Carpodacus rubicilloides,es
greros1,avibase-7621E1A6,31134,species,Great Rosefinch,Camachuelo Grande,Carpodacus rubicilla,es
greros3,avibase-C56CCE7B,31135,issf,Great Rosefinch (Great),Camachuelo Grande (rubicilla),Carpodacus rubicilla rubicilla,es
greros4,avibase-7F91C075,31136,issf,Great Rosefinch (Spotted),Camachuelo Grande (grupo severtzovi),Carpodacus rubicilla [severtzovi Group],es
y01016,avibase-0FFFCF2D,31140,slash,Streaked/Great Rosefinch,Camachuelo Estriado/Grande,Carpodacus rubicilloides/rubicilla,es
lotros1,avibase-463680BF,31141,species,Long-tailed Rosefinch,Camachuelo Colilargo,Carpodacus sibiricus,es
refros1,avibase-261F5C16,31147,species,Red-fronted Rosefinch,Camachuelo Frentirrojo,Carpodacus puniceus,es
crbfin3,avibase-48F59E1E,31153,species,Crimson-browed Finch,Camachuelo Cejirrojo,Carpodacus subhimachalus,es
palros2,avibase-68DF5AB7,31154,species,Pallas's Rosefinch,Camachuelo de Pallas,Carpodacus roseus,es
thbros1,avibase-46CD933C,31157,species,Three-banded Rosefinch,Camachuelo Tribarrado,Carpodacus trifasciatus,es
whbros1,avibase-8B4F255E,31158,species,Himalayan White-browed Rosefinch,Camachuelo de Thura,Carpodacus thura,es
y01108,avibase-B05B8961,31161,slash,Pink-browed/Himalayan White-browed Rosefinch,Camachuelo Cejirrosado/de Thura,Carpodacus rodochroa/thura,es
cwbros1,avibase-F048220F,31162,species,Chinese White-browed Rosefinch,Camachuelo Chino,Carpodacus dubius,es
carpod,avibase-FACF14A9,31166,spuh,rosefinch sp.,Camachuelo (Carpodacus) sp.,Carpodacus sp.,es
pingro,avibase-83AC4DAD,31167,species,Pine Grosbeak,Camachuelo Picogrueso,Pinicola enucleator,es
pingro2,avibase-41E71EFB,31168,issf,Pine Grosbeak (Eurasian),Camachuelo Picogrueso (grupo enucleator),Pinicola enucleator [enucleator Group],es
pingro3,avibase-7D6C87D1,31173,issf,Pine Grosbeak (Pacific Northwest),Camachuelo Picogrueso (flammula),Pinicola enucleator flammula,es
pingro4,avibase-79578796,31174,issf,Pine Grosbeak (Haida Gwaii),Camachuelo Picogrueso (carlottae),Pinicola enucleator carlottae,es
pingro5,avibase-B6893941,31175,issf,Pine Grosbeak (Rocky Mts.),Camachuelo Picogrueso (montana),Pinicola enucleator montana,es
pingro1,avibase-31C6BA97,31176,issf,Pine Grosbeak (California),Camachuelo Picogrueso (californica),Pinicola enucleator californica,es
pingro6,avibase-D9938B80,31177,issf,Pine Grosbeak (Taiga),Camachuelo Picogrueso (leucura),Pinicola enucleator leucura,es
brobul1,avibase-964205CA,31178,species,Brown Bullfinch,Camachuelo Pardo,Pyrrhula nipalensis,es
brnbul1,avibase-88383AD3,31179,issf,Brown Bullfinch (Brown),Camachuelo Pardo (grupo nipalensis),Pyrrhula nipalensis [nipalensis Group],es
brnbul2,avibase-B46569BF,31184,issf,Brown Bullfinch (Malayan),Camachuelo Pardo (waterstradti),Pyrrhula nipalensis waterstradti,es
whcbul1,avibase-14C7C939,31185,species,White-cheeked Bullfinch,Camachuelo Filipino,Pyrrhula leucogenis,es
orabul1,avibase-77B73033,31188,species,Orange Bullfinch,Camachuelo Anaranjado,Pyrrhula aurantiaca,es
rehbul1,avibase-9A1D7F23,31189,species,Red-headed Bullfinch,Camachuelo Cabecirrojo,Pyrrhula erythrocephala,es
gyhbul2,avibase-1C8E0DB2,31190,species,Gray-headed Bullfinch,Camachuelo Cabecigris,Pyrrhula erythaca,es
gyhbul5,avibase-BD3982A7,31193,species,Taiwan Bullfinch,Camachuelo de Taiwan,Pyrrhula owstoni,es
y00761,avibase-58725B48,31194,slash,Brown/Gray-headed Bullfinch,Camachuelo Pardo/Cabecigris,Pyrrhula nipalensis/erythaca,es
y00430,avibase-98D5002C,31195,slash,Taiwan/Gray-headed Bullfinch,Camachuelo de Taiwan/Cabecigris,Pyrrhula owstoni/erythaca,es
eurbul1,avibase-0788A895,31196,species,Azores Bullfinch,Camachuelo de Las Azores,Pyrrhula murina,es
eurbul,avibase-24764DC7,31197,species,Eurasian Bullfinch,Camachuelo Comun,Pyrrhula pyrrhula,es
eurbul2,avibase-B912D5FA,31198,issf,Eurasian Bullfinch (Eurasian),Camachuelo Comun (euroasiatico),Pyrrhula pyrrhula [pyrrhula Group],es
eurbul3,avibase-C08C4F03,31205,issf,Eurasian Bullfinch (Baikal),Camachuelo Comun (Baikal),Pyrrhula pyrrhula [griseiventris Group],es
crwfin2,avibase-B345F82B,31209,species,Crimson-winged Finch,Camachuelo Alirrojo,Rhodopechys sanguineus,es
crwfin1,avibase-EAF23C54,31210,issf,Crimson-winged Finch (African),Camachuelo Alirrojo (africano),Rhodopechys sanguineus alienus,es
crwfin3,avibase-7782AD9F,31211,issf,Crimson-winged Finch (Eurasian),Camachuelo Alirrojo (euroasiatico),Rhodopechys sanguineus sanguineus,es
trufin2,avibase-8049F707,31212,species,Trumpeter Finch,Camachuelo Trompetero,Bucanetes githagineus,es
monfin2,avibase-B8FE90AC,31217,species,Mongolian Finch,Camachuelo Mongol,Bucanetes mongolicus,es
blaros1,avibase-A8EC7456,31218,species,Blanford's Rosefinch,Camachuelo de Blanford,Agraphospiza rubescens,es
gonfin1,avibase-88F67B5E,31219,species,Gold-naped Finch,Pinzon Nuquigualdo,Pyrrhoplectes epauletta,es
spefin1,avibase-0134A6D7,31220,species,Spectacled Finch,Pinzon de Anteojos,Callacanthis burtoni,es
dabros1,avibase-9058051F,31221,species,Dark-breasted Rosefinch,Camachuelo Oscuro,Procarduelis nipalensis,es
plmfin1,avibase-AC494997,31225,species,Plain Mountain Finch,Pinzon Montano de Hodgson,Leucosticte nemoricola,es
bhmfin1,avibase-D12C9F11,31228,species,Black-headed Mountain Finch,Pinzon Montano de Brandt,Leucosticte brandti,es
asrfin1,avibase-B150BF7F,31234,species,Asian Rosy-Finch,Pinzon Montano Pardo,Leucosticte arctoa,es
gcrfin,avibase-029491CD,31240,species,Gray-crowned Rosy-Finch,Pinzon Montano Nuquigris,Leucosticte tephrocotis,es
gycrof2,avibase-01848F90,31241,issf,Gray-crowned Rosy-Finch (Pribilof Is.),Pinzon Montano Nuquigris (umbrina),Leucosticte tephrocotis umbrina,es
gycrof3,avibase-C3D94633,31242,issf,Gray-crowned Rosy-Finch (Aleutian and Kodiak Is.),Pinzon Montano Nuquigris (griseonucha),Leucosticte tephrocotis griseonucha,es
gycrof1,avibase-3DD870F0,31243,issf,Gray-crowned Rosy-Finch (Hepburn's),Pinzon Montano Nuquigris (littoralis),Leucosticte tephrocotis littoralis,es
gycrof4,avibase-1ECD4228,31244,issf,Gray-crowned Rosy-Finch (Gray-crowned),Pinzon Montano Nuquigris (grupo tephrocotis),Leucosticte tephrocotis [tephrocotis Group],es
gycrof5,avibase-C40644C5,31249,intergrade,Gray-crowned Rosy-Finch (Hepburn's x Gray-crowned),Pinzon Montano Nuquigris (grupo littoralis x tephrocotis),Leucosticte tephrocotis littoralis x tephrocotis Group,es
bkrfin,avibase-A8F0BE19,31250,species,Black Rosy-Finch,Pinzon Montano Negro,Leucosticte atrata,es
bcrfin,avibase-0B90527D,31251,species,Brown-capped Rosy-Finch,Pinzon Montano Coronipardo,Leucosticte australis,es
rosfin,avibase-DFB52202,31252,spuh,rosy-finch sp.,Pinzon montano sp.,Leucosticte sp.,es
houfin,avibase-89431E9F,31253,species,House Finch,Camachuelo Mexicano,Haemorhous mexicanus,es
houfin1,avibase-0ED86CD2,31254,issf,House Finch (Common),Camachuelo Mexicano (grupo mexicanus),Haemorhous mexicanus [mexicanus Group],es
houfin2,avibase-E387AF18,31266,issf,House Finch (McGregor's),Camachuelo Mexicano (mcgregori),Haemorhous mexicanus mcgregori,es
purfin,avibase-B4EE123D,31267,species,Purple Finch,Camachuelo Purpureo,Haemorhous purpureus,es
purfin1,avibase-95F9C840,31268,issf,Purple Finch (Eastern),Camachuelo Purpureo (purpureus),Haemorhous purpureus purpureus,es
purfin2,avibase-B759829F,31269,issf,Purple Finch (Western),Camachuelo Purpureo (californicus),Haemorhous purpureus californicus,es
y00338,avibase-FF9212FE,31270,slash,House/Purple Finch,Camachuelo Mexicano/Purpureo,Haemorhous mexicanus/purpureus,es
casfin,avibase-AC1E519F,31271,species,Cassin's Finch,Camachuelo de Cassin,Haemorhous cassinii,es
y00762,avibase-2ED20D8A,31272,slash,Purple/Cassin's Finch,Camachuelo Purpureo/de Cassin,Haemorhous purpureus/cassinii,es
haemor1,avibase-28204FB9,31273,spuh,Haemorhous sp.,Camachuelo (Haemorhous) sp.,Haemorhous sp.,es
desfin2,avibase-FA269911,31274,species,Desert Finch,Camachuelo Deserticola,Rhodospiza obsoleta,es
gowgro2,avibase-078921E8,31275,species,Arabian Grosbeak,Picogordo arabe,Rhynchostruthus percivali,es
gowgro3,avibase-BE193EC5,31276,species,Socotra Grosbeak,Picogordo de Socotra,Rhynchostruthus socotranus,es
somgro1,avibase-FB76AD60,31277,species,Somali Grosbeak,Picogordo Somali,Rhynchostruthus louisae,es
eurgre1,avibase-65BD2033,31278,species,European Greenfinch,Verderon Comun,Chloris chloris,es
origre,avibase-684A6610,31285,species,Oriental Greenfinch,Verderon Chino,Chloris sinica,es
yebgre4,avibase-63B91A39,31292,species,Yellow-breasted Greenfinch,Verderon del Himalaya,Chloris spinoides,es
viegre2,avibase-8875A644,31295,species,Vietnamese Greenfinch,Verderon Vietnamita,Chloris monguilloti,es
bkhgre1,avibase-380A28B4,31296,species,Black-headed Greenfinch,Verderon Cabecinegro,Chloris ambigua,es
orifin1,avibase-80B649D4,31299,species,Oriole Finch,Canario Oropendola,Linurgus olivaceus,es
whrsee,avibase-C887C3FC,31304,species,White-rumped Seedeater,Serin Culiblanco,Crithagra leucopygia,es
yefcan,avibase-169B483C,31307,species,Yellow-fronted Canary,Serin Frentiamarillo,Crithagra mozambica,es
afrcit1,avibase-D419E3A5,31318,species,African Citril,Serin Etiope,Crithagra citrinelloides,es
wescit1,avibase-5108E1D3,31321,species,Western Citril,Serin de Frente Amarilla,Crithagra frontalis,es
soucit1,avibase-C978ABCC,31322,species,Southern Citril,Serin de africa,Crithagra hyposticta,es
blfcan1,avibase-E16846C3,31325,species,Black-faced Canary,Serin Carinegro,Crithagra capistrata,es
papcan1,avibase-5E456730,31328,species,Papyrus Canary,Serin de Los Papiros,Crithagra koliensis,es
forcan1,avibase-994D87C2,31329,species,Forest Canary,Serin Forestal,Crithagra scotops,es
olrser1,avibase-C121E620,31333,species,Olive-rumped Serin,Serin arabe,Crithagra rothschildi,es
bltcan1,avibase-D12CDD0F,31334,species,Black-throated Canary,Serin Gorjinegro,Crithagra atrogularis,es
reisee2,avibase-69EB514A,31342,species,Reichenow's Seedeater,Serin de Reichenow,Crithagra reichenowi,es
yerser1,avibase-71D3C8A6,31343,species,Yellow-rumped Serin,Serin Culigualdo,Crithagra xanthopygia,es
lebsee1,avibase-238953D9,31344,species,Lemon-breasted Seedeater,Serin Pechilimon,Crithagra citrinipectus,es
whbcan1,avibase-90C937E4,31345,species,White-bellied Canary,Serin Dorsiestriado,Crithagra dorsostriata,es
yetser1,avibase-31B513F0,31349,species,Yellow-throated Serin,Serin Gorjigualdo,Crithagra flavigula,es
salser1,avibase-8C436082,31350,species,Salvadori's Serin,Serin de Salvadori,Crithagra xantholaema,es
norgrc1,avibase-0CEB2DA6,31351,species,Northern Grosbeak-Canary,Serin Piquigordo Norteno,Crithagra donaldsoni,es
sougrc1,avibase-F3618305,31352,species,Southern Grosbeak-Canary,Serin Piquigordo Sureno,Crithagra buchanani,es
brican1,avibase-53A5E91F,31353,species,Brimstone Canary,Serin Azufrado,Crithagra sulphurata,es
yelcan1,avibase-4746346C,31357,species,Yellow Canary,Serin Amarillo,Crithagra flaviventris,es
whtcan1,avibase-294A70CC,31362,species,White-throated Canary,Serin Gorjiblanco,Crithagra albogularis,es
strsee1,avibase-580A93C2,31367,species,Streaky Seedeater,Serin Estriado,Crithagra striolata,es
yebsee2,avibase-1CBC2DDE,31370,species,Yellow-browed Seedeater,Serin de Whyti,Crithagra whytii,es
thbsee1,avibase-8E8B3DB9,31371,species,Thick-billed Seedeater,Serin de Burton,Crithagra burtoni,es
tansee1,avibase-A25D8384,31376,species,Tanzania Seedeater,Serin de Los Kipengere,Crithagra melanochroa,es
prisee1,avibase-83F51B60,31377,species,Principe Seedeater,Serin de Principe,Crithagra rufobrunnea,es
satgro1,avibase-58012642,31381,species,Sao Tome Grosbeak,Picogordo de Santo Tome,Crithagra concolor,es
procan1,avibase-D403BDAF,31382,species,Protea Canary,Serin de Las Proteas,Crithagra leucoptera,es
blesee1,avibase-D5454426,31383,species,Black-eared Seedeater,Serin Orejinegro,Crithagra mennelli,es
sthsee3,avibase-115CB3F4,31384,species,West African Seedeater,Serin Gris Occidental,Crithagra canicapilla,es
sthsee2,avibase-12E75955,31388,species,Streaky-headed Seedeater,Serin Gris,Crithagra gularis,es
reisee1,avibase-E9A83FB4,31394,species,Reichard's Seedeater,Serin de Reichard,Crithagra reichardi,es
reisee3,avibase-FB84DF4D,31395,issf,Reichard's Seedeater (Stripe-breasted),Serin de Reichard (striatipectus),Crithagra reichardi striatipectus,es
reisee4,avibase-DE9A742B,31396,issf,Reichard's Seedeater (Reichard's),Serin de Reichard (reichardi),Crithagra reichardi reichardi,es
brrsee1,avibase-30384990,31397,species,Brown-rumped Seedeater,Serin Culipardo,Crithagra tristriata,es
yemser1,avibase-5C0BF88F,31398,species,Yemen Serin,Serin Yemeni,Crithagra menachensis,es
ankser2,avibase-F422B222,31399,species,Ankober Serin,Pardillo de Ankober,Crithagra ankoberensis,es
capsis2,avibase-0B5B5E28,31400,species,Cape Siskin,Canario de El Cabo,Crithagra totta,es
drasis2,avibase-875794B9,31401,species,Drakensberg Siskin,Canario del Drakensberg,Crithagra symonsi,es
afrsee1,avibase-D7149E6A,31402,spuh,African seedeater sp.,Crithagra sp.,Crithagra sp.,es
twite1,avibase-6CD4E38E,31403,species,Twite,Pardillo Piquigualdo,Linaria flavirostris,es
eurlin1,avibase-32635892,31412,species,Eurasian Linnet,Pardillo Comun,Linaria cannabina,es
y01057,avibase-2938A63B,31420,slash,Twite/Eurasian Linnet,Pardillo Piquigualdo/Comun,Linaria flavirostris/cannabina,es
yemlin1,avibase-FFC77162,31421,species,Yemen Linnet,Pardillo Yemeni,Linaria yemenensis,es
warlin1,avibase-3E8BDBBA,31422,species,Warsangli Linnet,Pardillo Somali,Linaria johannis,es
comred,avibase-A2BB98A9,31423,species,Common Redpoll,Pardillo Norteno,Acanthis flammea,es
comred3,avibase-71C8DB80,31424,issf,Common Redpoll (flammea),Pardillo Norteno (flammea),Acanthis flammea flammea,es
comred4,avibase-8D2F2621,31425,issf,Common Redpoll (rostrata/islandica),Pardillo Norteno (rostrata/islandica),Acanthis flammea rostrata/islandica,es
lesred1,avibase-D41F1614,31428,species,Lesser Redpoll,Pardillo Alpino,Acanthis cabaret,es
y00763,avibase-3D1C0668,31429,slash,Common/Lesser Redpoll,Pardillo Norteno/Alpino,Acanthis flammea/cabaret,es
hoared,avibase-D23A3F75,31430,species,Hoary Redpoll,Pardillo artico,Acanthis hornemanni,es
hoared2,avibase-43AFE986,31431,issf,Hoary Redpoll (exilipes),Pardillo artico (exilipes),Acanthis hornemanni exilipes,es
hoared1,avibase-BA358215,31432,issf,Hoary Redpoll (hornemanni),Pardillo artico (hornemanni),Acanthis hornemanni hornemanni,es
x00625,avibase-20C5AB25,31433,hybrid,Common x Hoary Redpoll (hybrid),Pardillo Norteno x artico (hibrido),Acanthis flammea x hornemanni,es
redpol,avibase-D988A657,31434,slash,Common/Hoary Redpoll,Pardillo Norteno/artico,Acanthis flammea/hornemanni,es
redpol1,avibase-0B397CB0,31435,spuh,redpoll sp.,Pardillo (Acanthis) sp.,Acanthis sp.,es
parcro2,avibase-CAAD3E23,31436,species,Parrot Crossbill,Piquituerto Lorito,Loxia pytyopsittacus,es
scocro1,avibase-74FCC44D,31437,species,Scottish Crossbill,Piquituerto Escoces,Loxia scotica,es
redcro,avibase-135564AA,31438,species,Red Crossbill,Piquituerto Comun,Loxia curvirostra,es
redcro11,avibase-77B7546A,31439,issf,Red Crossbill (Corsican),Piquituerto Comun (corsicana),Loxia curvirostra corsicana,es
redcro12,avibase-8D25D0F9,31440,issf,Red Crossbill (Balearic),Piquituerto Comun (balearica),Loxia curvirostra balearica,es
redcro13,avibase-47EE8750,31441,issf,Red Crossbill (North African),Piquituerto Comun (poliogyna),Loxia curvirostra poliogyna,es
redcro14,avibase-368E854E,31442,issf,Red Crossbill (Cyprus),Piquituerto Comun (guillemardi),Loxia curvirostra guillemardi,es
redcro15,avibase-6B1F501D,31443,issf,Red Crossbill (Crimean),Piquituerto Comun (mariae),Loxia curvirostra mariae,es
redcro16,avibase-08A9CB20,31444,issf,Red Crossbill (Altai),Piquituerto Comun (altaiensis),Loxia curvirostra altaiensis,es
redcro17,avibase-4EFC585F,31445,issf,Red Crossbill (Tien Shan),Piquituerto Comun (tianschanica),Loxia curvirostra tianschanica,es
redcro18,avibase-203D4B7A,31446,issf,Red Crossbill (Himalayan),Piquituerto Comun (himalayensis),Loxia curvirostra himalayensis,es
